month,side,counterpart,carrier,carrier_group,departures_performed,seats,passengers,distance
1,dep,MSP,YX,Other carriers,82.0,6184.0,5102.0,1008.0
1,dep,MSY,NK,Other carriers,29.0,5475.0,4312.0,1167.0
1,dep,MSY,UA,United,83.0,12949.0,10373.0,1167.0
1,dep,MSY,YX,Other carriers,1.0,76.0,71.0,1167.0
1,dep,MTJ,UA,United,19.0,2394.0,1156.0,1795.0
1,dep,MYR,NK,Other carriers,29.0,5104.0,4328.0,550.0
1,dep,MYR,YX,Other carriers,29.0,2204.0,1639.0,550.0
1,dep,OAK,FX,Other carriers,18.0,0.0,0.0,2555.0
1,dep,OGG,UA,United,1.0,167.0,132.0,4904.0
1,dep,OMA,B6,Other carriers,1.0,100.0,32.0,1134.0
1,dep,ONT,FX,Other carriers,12.0,0.0,0.0,2409.0
1,dep,ORD,AA,Other carriers,31.0,5332.0,3882.0,719.0
1,dep,ORD,FX,Other carriers,15.0,0.0,0.0,719.0
1,dep,ORD,MQ,Other carriers,85.0,5635.0,4779.0,719.0
1,dep,ORD,MX,Other carriers,1.0,137.0,39.0,719.0
1,dep,ORD,NK,Other carriers,25.0,4400.0,3504.0,719.0
1,dep,ORD,UA,United,353.0,61626.0,50638.0,719.0
1,dep,ORD,YX,Other carriers,6.0,456.0,418.0,719.0
1,dep,ORF,G7,Other carriers,29.0,1450.0,1351.0,284.0
1,dep,ORF,UA,United,27.0,3495.0,1608.0,284.0
1,dep,ORF,YX,Other carriers,54.0,4080.0,3272.0,284.0
1,dep,PBI,B6,Other carriers,73.0,11142.0,9066.0,1023.0
1,dep,PBI,UA,United,274.0,46757.0,37646.0,1023.0
1,dep,PDX,AS,Other carriers,5.0,852.0,810.0,2434.0
1,dep,PDX,UA,United,31.0,5442.0,4677.0,2434.0
1,dep,PHL,5X,Other carriers,11.0,0.0,0.0,80.0
1,dep,PHL,B6,Other carriers,1.0,100.0,78.0,80.0
1,dep,PHL,DL,Other carriers,4.0,288.0,48.0,80.0
1,dep,PHX,AA,Other carriers,89.0,16682.0,13175.0,2133.0
1,dep,PHX,AS,Other carriers,1.0,178.0,159.0,2133.0
1,dep,PHX,DL,Other carriers,1.0,72.0,65.0,2133.0
1,dep,PHX,UA,United,133.0,22999.0,17859.0,2133.0
1,dep,PIT,DL,Other carriers,1.0,72.0,48.0,319.0
1,dep,PIT,G7,Other carriers,52.0,2600.0,2355.0,319.0
1,dep,PIT,NK,Other carriers,30.0,6870.0,4549.0,319.0
1,dep,PIT,YX,Other carriers,123.0,9180.0,7674.0,319.0
1,dep,PVD,G7,Other carriers,55.0,2750.0,2270.0,160.0
1,dep,PVD,UA,United,3.0,418.0,189.0,160.0
1,dep,PVD,YX,Other carriers,3.0,222.0,136.0,160.0
1,dep,PWM,G7,Other carriers,21.0,1050.0,969.0,284.0
1,dep,PWM,UA,United,31.0,5146.0,4035.0,284.0
1,dep,PWM,YX,Other carriers,36.0,2736.0,2415.0,284.0
1,dep,RDU,7H,Other carriers,1.0,78.0,52.0,416.0
1,dep,RDU,9E,Other carriers,74.0,5618.0,4371.0,416.0
1,dep,RDU,UA,United,139.0,20265.0,15950.0,416.0
1,dep,RDU,YX,Other carriers,5.0,362.0,358.0,416.0
1,dep,RFD,5X,Other carriers,49.0,0.0,0.0,781.0
1,dep,RIC,B6,Other carriers,1.0,162.0,152.0,277.0
1,dep,RIC,G7,Other carriers,126.0,6300.0,5508.0,277.0
1,dep,ROC,G7,Other carriers,52.0,2600.0,2185.0,246.0
1,dep,ROC,TJ,Other carriers,1.0,8.0,5.0,246.0
1,dep,ROC,UA,United,31.0,5377.0,3293.0,246.0
1,dep,RSW,B6,Other carriers,37.0,5982.0,4879.0,1068.0
1,dep,RSW,UA,United,187.0,32076.0,21923.0,1068.0
1,dep,SAN,AS,Other carriers,4.0,693.0,649.0,2425.0
1,dep,SAN,UA,United,91.0,15934.0,14031.0,2425.0
1,dep,SAT,UA,United,36.0,5318.0,4312.0,1569.0
1,dep,SAV,G4,Other carriers,2.0,312.0,294.0,708.0
1,dep,SAV,UA,United,28.0,4920.0,3198.0,708.0
1,dep,SAV,YX,Other carriers,33.0,2388.0,2263.0,708.0
1,dep,SDF,5X,Other carriers,122.0,0.0,0.0,642.0
1,dep,SDF,YX,Other carriers,81.0,6024.0,3760.0,642.0
1,dep,SEA,AS,Other carriers,54.0,9536.0,8676.0,2402.0
1,dep,SEA,DL,Other carriers,1.0,72.0,0.0,2402.0
1,dep,SEA,FX,Other carriers,4.0,0.0,0.0,2402.0
1,dep,SEA,UA,United,62.0,10955.0,9043.0,2402.0
1,dep,SFB,C5,Other carriers,1.0,75.0,0.0,914.0
1,dep,SFO,AS,Other carriers,29.0,5143.0,4449.0,2565.0
1,dep,SFO,UA,United,287.0,68500.0,59543.0,2565.0
1,dep,SJU,B6,Other carriers,63.0,10062.0,9052.0,1608.0
1,dep,SJU,F9,Other carriers,62.0,14164.0,12226.0,1608.0
1,dep,SJU,MX,Other carriers,2.0,274.0,248.0,1608.0
1,dep,SJU,SY,Other carriers,1.0,186.0,169.0,1608.0
1,dep,SJU,UA,United,93.0,18259.0,16166.0,1608.0
1,dep,SLC,DL,Other carriers,57.0,8396.0,7415.0,1969.0
1,dep,SLC,UA,United,63.0,10502.0,8932.0,1969.0
1,dep,SMF,UA,United,6.0,1074.0,1039.0,2500.0
1,dep,SNA,UA,United,90.0,13740.0,10826.0,2434.0
1,dep,SRQ,SY,Other carriers,1.0,186.0,62.0,1034.0
1,dep,SRQ,UA,United,59.0,9993.0,6803.0,1034.0
1,dep,SRQ,YX,Other carriers,31.0,2356.0,2137.0,1034.0
1,dep,STL,YX,Other carriers,81.0,6120.0,5149.0,872.0
1,dep,STT,UA,United,31.0,5146.0,3784.0,1634.0
1,dep,SWO,SY,Other carriers,1.0,186.0,113.0,1278.0
1,dep,SYR,G7,Other carriers,10.0,500.0,416.0,195.0
1,dep,SYR,UA,United,6.0,796.0,551.0,195.0
1,dep,SYR,YX,Other carriers,45.0,3420.0,2492.0,195.0
1,dep,TPA,B6,Other carriers,29.0,4698.0,4135.0,997.0
1,dep,TPA,UA,United,222.0,38836.0,30296.0,997.0
1,dep,TYS,G4,Other carriers,13.0,2397.0,2058.0,631.0
1,dep,VPS,G4,Other carriers,2.0,312.0,282.0,988.0
1,dep,YIP,ZW,Other carriers,1.0,50.0,30.0,497.0
2,arr,AEX,GCA,Other carriers,4.0,758.0,108.0,1212.0
2,arr,ALB,G7,Other carriers,40.0,2000.0,1722.0,143.0
2,arr,ALB,YX,Other carriers,13.0,982.0,652.0,143.0
2,arr,ANC,FX,Other carriers,20.0,0.0,0.0,3370.0
2,arr,ATL,DL,Other carriers,228.0,36100.0,30794.0,746.0
2,arr,ATL,F9,Other carriers,28.0,5802.0,4674.0,746.0
2,arr,ATL,NK,Other carriers,41.0,9256.0,7781.0,746.0
2,arr,ATL,UA,United,158.0,23879.0,15477.0,746.0
2,arr,ATL,YX,Other carriers,8.0,596.0,518.0,746.0
2,arr,AUS,UA,United,135.0,22030.0,18469.0,1504.0
2,arr,AVL,G4,Other carriers,8.0,1269.0,830.0,583.0
2,arr,AVL,G7,Other carriers,4.0,200.0,177.0,583.0
2,arr,AVL,YX,Other carriers,24.0,1734.0,1203.0,583.0
2,arr,AZA,GCA,Other carriers,1.0,180.0,52.0,2118.0
2,arr,BDL,FX,Other carriers,1.0,0.0,0.0,116.0
2,arr,BDL,GCA,Other carriers,1.0,68.0,0.0,116.0
2,arr,BED,7H,Other carriers,1.0,78.0,48.0,193.0
2,arr,BED,AC,Other carriers,1.0,70.0,51.0,193.0
2,arr,BED,DL,Other carriers,1.0,72.0,48.0,193.0
2,arr,BGR,G7,Other carriers,14.0,700.0,653.0,393.0
2,arr,BGR,YX,Other carriers,25.0,1780.0,1689.0,393.0
2,arr,BMG,MX,Other carriers,1.0,137.0,42.0,669.0
2,arr,BNA,DL,Other carriers,1.0,72.0,62.0,748.0
2,arr,BNA,FX,Other carriers,4.0,0.0,0.0,748.0
2,arr,BNA,NK,Other carriers,20.0,3520.0,2801.0,748.0
2,arr,BNA,SY,Other carriers,1.0,186.0,41.0,748.0
2,arr,BNA,UA,United,89.0,12858.0,10127.0,748.0
2,arr,BNA,YX,Other carriers,20.0,1520.0,1464.0,748.0
2,arr,BOS,5X,Other carriers,4.0,0.0,0.0,200.0
2,arr,BOS,DL,Other carriers,1.0,72.0,0.0,200.0
2,arr,BOS,FX,Other carriers,30.0,0.0,0.0,200.0
2,arr,BOS,UA,United,211.0,32169.0,22585.0,200.0
2,arr,BOS,YX,Other carriers,80.0,5793.0,3661.0,200.0
2,arr,BQN,UA,United,28.0,5012.0,4322.0,1585.0
2,arr,BTR,GCA,Other carriers,1.0,68.0,57.0,1182.0
2,arr,BTV,G7,Other carriers,15.0,750.0,614.0,266.0
2,arr,BTV,UA,United,28.0,4673.0,2997.0,266.0
2,arr,BTV,YX,Other carriers,28.0,1984.0,1839.0,266.0
2,arr,BUF,G7,Other carriers,37.0,1850.0,1582.0,282.0
2,arr,BUF,UA,United,15.0,1996.0,1211.0,282.0
2,arr,BUF,YX,Other carriers,27.0,1992.0,1644.0,282.0
2,arr,BWI,FX,Other carriers,12.0,0.0,0.0,169.0
2,arr,BZN,UA,United,32.0,5312.0,4432.0,1882.0
2,arr,CHS,NK,Other carriers,20.0,3520.0,2838.0,628.0
2,arr,CHS,UA,United,66.0,9058.0,6339.0,628.0
2,arr,CHS,YX,Other carriers,17.0,1256.0,1128.0,628.0
2,arr,CID,G4,Other carriers,1.0,177.0,41.0,915.0
2,arr,CID,MX,Other carriers,1.0,137.0,32.0,915.0
2,arr,CLE,DL,Other carriers,2.0,144.0,42.0,404.0
2,arr,CLE,G7,Other carriers,6.0,300.0,257.0,404.0
2,arr,CLE,UA,United,90.0,13054.0,7576.0,404.0
2,arr,CLE,YX,Other carriers,73.0,5482.0,4460.0,404.0
2,arr,CLT,AA,Other carriers,153.0,26382.0,19326.0,529.0
2,arr,CLT,DL,Other carriers,1.0,72.0,64.0,529.0
2,arr,CLT,NK,Other carriers,23.0,4048.0,2920.0,529.0
2,arr,CLT,UA,United,68.0,9962.0,5188.0,529.0
2,arr,CLT,YX,Other carriers,43.0,3226.0,2663.0,529.0
2,arr,CMH,G7,Other carriers,26.0,1300.0,1111.0,463.0
2,arr,CMH,YX,Other carriers,111.0,8178.0,5885.0,463.0
2,arr,CMI,GCA,Other carriers,2.0,136.0,103.0,745.0
2,arr,CRW,MX,Other carriers,8.0,1096.0,375.0,427.0
2,arr,CVG,9E,Other carriers,73.0,5530.0,3049.0,569.0
2,arr,CVG,ABX,Other carriers,6.0,0.0,0.0,569.0
2,arr,CVG,G4,Other carriers,1.0,156.0,70.0,569.0
2,arr,CVG,G7,Other carriers,18.0,900.0,652.0,569.0
2,arr,CVG,SY,Other carriers,1.0,186.0,52.0,569.0
2,arr,CVG,YX,Other carriers,84.0,6276.0,4154.0,569.0
2,arr,DAL,AC,Other carriers,1.0,70.0,43.0,1365.0
2,arr,DAY,ZW,Other carriers,1.0,50.0,0.0,533.0
2,arr,DCA,G7,Other carriers,203.0,10150.0,6958.0,199.0
2,arr,DCA,YX,Other carriers,24.0,1824.0,863.0,199.0
2,arr,DEN,UA,United,224.0,40668.0,34639.0,1605.0
2,arr,DFW,5X,Other carriers,12.0,0.0,0.0,1372.0
2,arr,DFW,AA,Other carriers,102.0,18390.0,14504.0,1372.0
2,arr,DFW,NK,Other carriers,28.0,4928.0,3806.0,1372.0
2,arr,DFW,UA,United,139.0,19201.0,13504.0,1372.0
2,arr,DFW,YX,Other carriers,4.0,292.0,233.0,1372.0
2,arr,DTW,DL,Other carriers,106.0,11762.0,9476.0,488.0
2,arr,DTW,G7,Other carriers,30.0,1500.0,1367.0,488.0
2,arr,DTW,NK,Other carriers,17.0,2992.0,2538.0,488.0
2,arr,DTW,UA,United,26.0,4045.0,1748.0,488.0
2,arr,DTW,YX,Other carriers,53.0,3902.0,3316.0,488.0
2,arr,EGE,UA,United,28.0,4928.0,3411.0,1725.0
2,arr,EUG,MX,Other carriers,1.0,108.0,38.0,2483.0
2,arr,EYW,UA,United,27.0,3402.0,3132.0,1196.0
2,arr,FLL,B6,Other carriers,81.0,13110.0,10475.0,1065.0
2,arr,FLL,NK,Other carriers,138.0,26652.0,22722.0,1065.0
2,arr,FLL,UA,United,246.0,42500.0,34329.0,1065.0
2,arr,GRR,G7,Other carriers,1.0,50.0,43.0,605.0
2,arr,GRR,YX,Other carriers,53.0,3932.0,3326.0,605.0
2,arr,GSO,FX,Other carriers,14.0,0.0,0.0,445.0
2,arr,GSO,G7,Other carriers,55.0,2750.0,2157.0,445.0
2,arr,GSP,G7,Other carriers,53.0,2650.0,2240.0,594.0
2,arr,HDN,UA,United,23.0,3818.0,3112.0,1728.0
2,arr,HNL,UA,United,25.0,5544.0,3944.0,4962.0
2,arr,HOU,DL,Other carriers,1.0,72.0,59.0,1411.0
2,arr,HPN,DL,Other carriers,2.0,144.0,0.0,35.0
2,arr,IAD,DL,Other carriers,3.0,343.0,113.0,212.0
2,arr,IAD,FX,Other carriers,14.0,0.0,0.0,212.0
2,arr,IAD,G7,Other carriers,29.0,1450.0,1195.0,212.0
2,arr,IAD,UA,United,107.0,17888.0,11717.0,212.0
2,arr,IAD,YX,Other carriers,5.0,368.0,271.0,212.0
2,arr,IAH,NK,Other carriers,25.0,4955.0,4009.0,1400.0
2,arr,IAH,UA,United,265.0,48551.0,40653.0,1400.0
2,arr,ILM,G7,Other carriers,54.0,2700.0,2118.0,488.0
2,arr,IND,FX,Other carriers,48.0,0.0,0.0,645.0
2,arr,IND,MX,Other carriers,1.0,137.0,43.0,645.0
2,arr,IND,NK,Other carriers,27.0,6176.0,3844.0,645.0
2,arr,IND,YX,Other carriers,138.0,10248.0,7394.0,645.0
2,arr,ITH,G7,Other carriers,52.0,2600.0,1979.0,172.0
2,arr,JAC,UA,United,56.0,7056.0,4674.0,1874.0
2,arr,JAX,UA,United,81.0,11829.0,9716.0,820.0
2,arr,JAX,YX,Other carriers,27.0,1992.0,1807.0,820.0
2,arr,JFK,DL,Other carriers,1.0,72.0,0.0,21.0
2,arr,LAS,NK,Other carriers,51.0,8976.0,7571.0,2227.0
2,arr,LAS,UA,United,218.0,37846.0,26119.0,2227.0
2,arr,LAX,AS,Other carriers,42.0,7476.0,5791.0,2454.0
2,arr,LAX,FX,Other carriers,23.0,0.0,0.0,2454.0
2,arr,LAX,NK,Other carriers,32.0,5632.0,4865.0,2454.0
2,arr,LAX,UA,United,235.0,53413.0,42811.0,2454.0
2,arr,MCO,B6,Other carriers,111.0,17702.0,14376.0,937.0
2,arr,MCO,DL,Other carriers,1.0,72.0,52.0,937.0
2,arr,MCO,NK,Other carriers,109.0,22025.0,18265.0,937.0
2,arr,MCO,UA,United,337.0,58449.0,49049.0,937.0
2,arr,MDW,B6,Other carriers,1.0,100.0,39.0,711.0
2,arr,MEM,FX,Other carriers,97.0,0.0,0.0,946.0
2,arr,MHK,GCA,Other carriers,1.0,68.0,0.0,1197.0
2,arr,MHT,FX,Other carriers,3.0,0.0,0.0,209.0
2,arr,MHT,G7,Other carriers,54.0,2700.0,1881.0,209.0
2,arr,MIA,5X,Other carriers,4.0,0.0,0.0,1085.0
2,arr,MIA,AA,Other carriers,110.0,19342.0,16648.0,1085.0
2,arr,MIA,NK,Other carriers,69.0,12190.0,9997.0,1085.0
2,arr,MIA,UA,United,221.0,38246.0,31286.0,1085.0
2,arr,MKE,GCA,Other carriers,1.0,68.0,64.0,725.0
2,arr,MKE,MX,Other carriers,1.0,137.0,39.0,725.0
2,arr,MKE,YX,Other carriers,51.0,3732.0,2859.0,725.0
2,arr,MSN,YX,Other carriers,28.0,2128.0,1817.0,799.0
2,arr,MSP,DL,Other carriers,80.0,8869.0,6964.0,1008.0
2,arr,MSP,SY,Other carriers,5.0,930.0,573.0,1008.0
2,arr,MSP,YX,Other carriers,76.0,5752.0,4165.0,1008.0
2,arr,MSY,B6,Other carriers,2.0,300.0,288.0,1167.0
2,arr,MSY,NK,Other carriers,26.0,4576.0,3163.0,1167.0
2,arr,MSY,UA,United,106.0,16558.0,11992.0,1167.0
2,arr,MTJ,UA,United,23.0,2898.0,2050.0,1795.0
2,arr,MYR,NK,Other carriers,26.0,4576.0,3521.0,550.0
2,arr,MYR,YX,Other carriers,26.0,1970.0,1710.0,550.0
2,arr,OAK,FX,Other carriers,4.0,0.0,0.0,2555.0
2,arr,OKC,DL,Other carriers,1.0,72.0,56.0,1325.0
2,arr,OMA,B6,Other carriers,1.0,100.0,33.0,1134.0
2,arr,ONT,5X,Other carriers,12.0,0.0,0.0,2409.0
2,arr,ORD,AA,Other carriers,28.0,4816.0,3359.0,719.0
2,arr,ORD,DL,Other carriers,1.0,72.0,62.0,719.0
2,arr,ORD,MQ,Other carriers,90.0,6081.0,5112.0,719.0
2,arr,ORD,NK,Other carriers,25.0,4771.0,3711.0,719.0
2,arr,ORD,UA,United,329.0,56110.0,44289.0,719.0
2,arr,ORD,YX,Other carriers,2.0,152.0,132.0,719.0
2,arr,ORD,ZW,Other carriers,1.0,50.0,33.0,719.0
2,arr,ORF,G7,Other carriers,41.0,2050.0,1626.0,284.0
2,arr,ORF,UA,United,26.0,3382.0,1751.0,284.0
2,arr,ORF,YX,Other carriers,21.0,1590.0,1370.0,284.0
2,arr,PBI,B6,Other carriers,69.0,10866.0,9162.0,1023.0
2,arr,PBI,UA,United,260.0,45266.0,36491.0,1023.0
2,arr,PDX,AS,Other carriers,15.0,2651.0,2099.0,2434.0
2,arr,PDX,UA,United,28.0,4778.0,3591.0,2434.0
2,arr,PHL,5X,Other carriers,12.0,0.0,0.0,80.0
2,arr,PHL,DL,Other carriers,1.0,160.0,102.0,80.0
2,arr,PHL,UA,United,1.0,257.0,215.0,80.0
2,arr,PHX,AA,Other carriers,83.0,15518.0,13092.0,2133.0
2,arr,PHX,UA,United,111.0,19092.0,15210.0,2133.0
2,arr,PIT,7H,Other carriers,1.0,78.0,54.0,319.0
2,arr,PIT,DL,Other carriers,2.0,271.0,71.0,319.0
2,arr,PIT,G7,Other carriers,53.0,2650.0,2414.0,319.0
2,arr,PIT,NK,Other carriers,26.0,5947.0,3622.0,319.0
2,arr,PIT,YX,Other carriers,110.0,8222.0,5591.0,319.0
2,arr,PSP,SY,Other carriers,2.0,372.0,108.0,2358.0
2,arr,PTK,DL,Other carriers,1.0,72.0,0.0,497.0
2,arr,PVD,G7,Other carriers,49.0,2450.0,1996.0,160.0
2,arr,PVD,YX,Other carriers,5.0,362.0,268.0,160.0
2,arr,PWM,G7,Other carriers,8.0,400.0,350.0,284.0
2,arr,PWM,UA,United,28.0,4843.0,3982.0,284.0
2,arr,PWM,YX,Other carriers,41.0,3038.0,2821.0,284.0
2,arr,RDU,9E,Other carriers,69.0,5244.0,4103.0,416.0
2,arr,RDU,AA,Other carriers,1.0,128.0,74.0,416.0
2,arr,RDU,FX,Other carriers,1.0,0.0,0.0,416.0
2,arr,RDU,G7,Other carriers,1.0,50.0,48.0,416.0
2,arr,RDU,GCA,Other carriers,1.0,68.0,0.0,416.0
2,arr,RDU,UA,United,112.0,18014.0,12318.0,416.0
2,arr,RDU,YX,Other carriers,18.0,1314.0,1251.0,416.0
2,arr,RFD,5X,Other carriers,16.0,0.0,0.0,781.0
2,arr,RIC,5X,Other carriers,1.0,0.0,0.0,277.0
2,arr,RIC,FX,Other carriers,1.0,0.0,0.0,277.0
2,arr,RIC,G7,Other carriers,105.0,5250.0,4001.0,277.0
2,arr,RIC,YX,Other carriers,15.0,1134.0,848.0,277.0
2,arr,RIL,27Q,Other carriers,1.0,14.0,14.0,1769.0
2,arr,ROC,G7,Other carriers,53.0,2650.0,2284.0,246.0
2,arr,ROC,UA,United,28.0,4882.0,2536.0,246.0
2,arr,ROC,YX,Other carriers,1.0,76.0,71.0,246.0
2,arr,RSW,B6,Other carriers,27.0,4236.0,3611.0,1068.0
2,arr,RSW,UA,United,178.0,31251.0,23459.0,1068.0
2,arr,SAN,AS,Other carriers,16.0,2829.0,2210.0,2425.0
2,arr,SAN,UA,United,84.0,14629.0,11989.0,2425.0
2,arr,SAT,GCA,Other carriers,1.0,180.0,111.0,1569.0
2,arr,SAT,UA,United,41.0,6147.0,4455.0,1569.0
2,arr,SAV,G7,Other carriers,2.0,100.0,80.0,708.0
2,arr,SAV,UA,United,28.0,4164.0,2603.0,708.0
2,arr,SAV,YX,Other carriers,42.0,3138.0,2792.0,708.0
2,arr,SDF,5X,Other carriers,102.0,0.0,0.0,642.0
2,arr,SDF,G7,Other carriers,1.0,50.0,42.0,642.0
2,arr,SDF,GCA,Other carriers,1.0,150.0,0.0,642.0
2,arr,SDF,YX,Other carriers,81.0,6078.0,3674.0,642.0
2,arr,SEA,AS,Other carriers,48.0,8544.0,7620.0,2402.0
2,arr,SEA,SY,Other carriers,1.0,186.0,40.0,2402.0
2,arr,SEA,UA,United,54.0,9183.0,7559.0,2402.0
2,arr,SFO,AS,Other carriers,24.0,4272.0,3548.0,2565.0
2,arr,SFO,UA,United,266.0,60319.0,51201.0,2565.0
2,arr,SJU,B6,Other carriers,51.0,8178.0,7257.0,1608.0
2,arr,SJU,F9,Other carriers,56.0,12442.0,10156.0,1608.0
2,arr,SJU,M6,Other carriers,19.0,0.0,0.0,1608.0
2,arr,SJU,UA,United,84.0,16492.0,13936.0,1608.0
2,arr,SLC,DL,Other carriers,56.0,7940.0,7283.0,1969.0
2,arr,SLC,UA,United,72.0,12233.0,9995.0,1969.0
2,arr,SNA,UA,United,82.0,10372.0,9160.0,2434.0
2,arr,SRQ,UA,United,71.0,10988.0,7924.0,1034.0
2,arr,SRQ,YX,Other carriers,11.0,836.0,689.0,1034.0
2,arr,STL,YX,Other carriers,81.0,6114.0,4640.0,872.0
2,arr,STT,UA,United,28.0,4648.0,3467.0,1634.0
2,arr,SYR,G7,Other carriers,16.0,800.0,693.0,195.0
2,arr,SYR,YX,Other carriers,37.0,2800.0,1961.0,195.0
2,arr,TEB,27Q,Other carriers,1.0,16.0,0.0,12.0
2,arr,TPA,B6,Other carriers,29.0,4698.0,3718.0,997.0
2,arr,TPA,UA,United,208.0,36162.0,27473.0,997.0
2,arr,TVC,27Q,Other carriers,1.0,11.0,2.0,644.0
2,arr,TYS,G4,Other carriers,8.0,1440.0,1171.0,631.0
2,arr,VPS,G4,Other carriers,5.0,780.0,572.0,988.0
2,arr,YIP,ZW,Other carriers,1.0,50.0,35.0,497.0
2,dep,AEX,GCA,Other carriers,1.0,180.0,135.0,1212.0
2,dep,AFW,FX,Other carriers,2.0,0.0,0.0,1383.0
2,dep,ALB,G7,Other carriers,39.0,1950.0,1438.0,143.0
2,dep,ALB,YX,Other carriers,14.0,1058.0,825.0,143.0
2,dep,ANC,FX,Other carriers,20.0,0.0,0.0,3370.0
2,dep,ATL,DL,Other carriers,233.0,36811.0,31296.0,746.0
2,dep,ATL,F9,Other carriers,28.0,5802.0,3789.0,746.0
2,dep,ATL,NK,Other carriers,41.0,9256.0,8091.0,746.0
2,dep,ATL,UA,United,158.0,23627.0,16714.0,746.0
2,dep,ATL,YX,Other carriers,8.0,596.0,524.0,746.0
2,dep,AUS,UA,United,135.0,22262.0,18669.0,1504.0
2,dep,AVL,G4,Other carriers,8.0,1269.0,839.0,583.0
2,dep,AVL,G7,Other carriers,4.0,200.0,147.0,583.0
2,dep,AVL,YX,Other carriers,24.0,1734.0,1147.0,583.0
2,dep,AZA,GCA,Other carriers,1.0,180.0,133.0,2118.0
2,dep,BED,7H,Other carriers,1.0,78.0,48.0,193.0
2,dep,BED,DL,Other carriers,1.0,72.0,0.0,193.0
2,dep,BED,GCA,Other carriers,4.0,758.0,165.0,193.0
2,dep,BGR,G7,Other carriers,14.0,700.0,578.0,393.0
2,dep,BGR,YX,Other carriers,24.0,1710.0,1518.0,393.0
2,dep,BIL,UA,United,1.0,166.0,75.0,1756.0
2,dep,BMG,MX,Other carriers,1.0,137.0,42.0,669.0
2,dep,BNA,7H,Other carriers,1.0,78.0,60.0,748.0
2,dep,BNA,NK,Other carriers,21.0,3742.0,3059.0,748.0
2,dep,BNA,UA,United,90.0,13466.0,10883.0,748.0
2,dep,BNA,YX,Other carriers,21.0,1596.0,1436.0,748.0
2,dep,BOS,DL,Other carriers,2.0,144.0,53.0,200.0
2,dep,BOS,FX,Other carriers,28.0,0.0,0.0,200.0
2,dep,BOS,UA,United,211.0,31924.0,21984.0,200.0
2,dep,BOS,YX,Other carriers,80.0,5800.0,3556.0,200.0
2,dep,BQN,UA,United,28.0,5012.0,4460.0,1585.0
2,dep,BTV,G7,Other carriers,26.0,1300.0,1029.0,266.0
2,dep,BTV,UA,United,28.0,4686.0,2593.0,266.0
2,dep,BTV,YX,Other carriers,14.0,1046.0,727.0,266.0
2,dep,BUF,7H,Other carriers,1.0,78.0,53.0,282.0
2,dep,BUF,DL,Other carriers,1.0,72.0,0.0,282.0
2,dep,BUF,G7,Other carriers,38.0,1900.0,1724.0,282.0
2,dep,BUF,UA,United,15.0,1996.0,1245.0,282.0
2,dep,BUF,YX,Other carriers,26.0,1922.0,1606.0,282.0
2,dep,BWI,FX,Other carriers,29.0,0.0,0.0,169.0
2,dep,BZN,UA,United,31.0,5146.0,4020.0,1882.0
2,dep,CAE,5X,Other carriers,1.0,0.0,0.0,602.0
2,dep,CHS,NK,Other carriers,20.0,3520.0,2703.0,628.0
2,dep,CHS,UA,United,66.0,9164.0,6776.0,628.0
2,dep,CHS,YX,Other carriers,15.0,1110.0,986.0,628.0
2,dep,CID,G4,Other carriers,1.0,177.0,41.0,915.0
2,dep,CID,MX,Other carriers,1.0,137.0,32.0,915.0
2,dep,CLE,DL,Other carriers,2.0,144.0,128.0,404.0
2,dep,CLE,G7,Other carriers,8.0,400.0,369.0,404.0
2,dep,CLE,UA,United,91.0,12991.0,7436.0,404.0
2,dep,CLE,YX,Other carriers,74.0,5558.0,4640.0,404.0
2,dep,CLT,AA,Other carriers,153.0,26382.0,19405.0,529.0
2,dep,CLT,NK,Other carriers,23.0,4048.0,2985.0,529.0
2,dep,CLT,UA,United,68.0,10731.0,6349.0,529.0
2,dep,CLT,YX,Other carriers,43.0,3268.0,2492.0,529.0
2,dep,CMH,AC,Other carriers,1.0,70.0,49.0,463.0
2,dep,CMH,DL,Other carriers,1.0,72.0,45.0,463.0
2,dep,CMH,G7,Other carriers,26.0,1300.0,1083.0,463.0
2,dep,CMH,YX,Other carriers,109.0,8038.0,6546.0,463.0
2,dep,CMI,GCA,Other carriers,3.0,286.0,135.0,745.0
2,dep,CRW,MX,Other carriers,8.0,1096.0,425.0,427.0
2,dep,CVG,9E,Other carriers,73.0,5529.0,3010.0,569.0
2,dep,CVG,ABX,Other carriers,6.0,0.0,0.0,569.0
2,dep,CVG,G4,Other carriers,1.0,156.0,70.0,569.0
2,dep,CVG,G7,Other carriers,20.0,1000.0,761.0,569.0
2,dep,CVG,SY,Other carriers,1.0,186.0,49.0,569.0
2,dep,CVG,YX,Other carriers,83.0,6206.0,4086.0,569.0
2,dep,DAY,ZW,Other carriers,1.0,50.0,0.0,533.0
2,dep,DCA,G7,Other carriers,205.0,10250.0,6932.0,199.0
2,dep,DCA,YX,Other carriers,27.0,2046.0,1224.0,199.0
2,dep,DEN,UA,United,227.0,41125.0,36353.0,1605.0
2,dep,DFW,5X,Other carriers,12.0,0.0,0.0,1372.0
2,dep,DFW,AA,Other carriers,102.0,18336.0,14590.0,1372.0
2,dep,DFW,NK,Other carriers,28.0,4928.0,4417.0,1372.0
2,dep,DFW,UA,United,139.0,18774.0,14604.0,1372.0
2,dep,DFW,YX,Other carriers,3.0,222.0,143.0,1372.0
